transaction_id,customer_id,transaction_date_id,transaction_type,channel,amount,balance_after,is_fraud,fraud_score,merchant_category,city
TXN004357,CUST0025,20230811,ATM Withdrawal,Branch,19762.4,57822.61,0,0.0352,,Mumbai
TXN004358,CUST0039,20250502,Interest Credit,IMPS,10176.65,27788.62,0,0.2156,,Kolkata
TXN004359,CUST0652,20250107,ATM Withdrawal,ATM,45982.1,67711.69,0,0.2873,Food,Ahmedabad
TXN004360,CUST0767,20231017,Debit,Internet,6025.52,61718.81,0,0.2138,Healthcare,Phoenix
TXN004361,CUST0191,20230701,Online Payment,NEFT,36565.33,53374.46,0,0.1477,Retail,Ahmedabad
TXN004362,CUST0051,20231227,Interest Credit,IMPS,1520.32,37554.06,0,0.0345,Utilities,Delhi
TXN004363,CUST0216,20240129,Transfer,Mobile,26633.31,79331.01,0,0.1579,Retail,Bangalore
TXN004364,CUST0593,20241008,Online Payment,IMPS,42651.75,20520.97,0,0.1795,Travel,Philadelphia
TXN004365,CUST0635,20230218,Transfer,Internet,48894.44,12769.99,0,0.1082,Utilities,Los Angeles
TXN004366,CUST0649,20240210,Transfer,NEFT,9933.01,59327.01,0,0.2055,Travel,San Antonio
TXN004367,CUST0133,20250525,ATM Withdrawal,Branch,46631.3,31082.41,0,0.2336,Education,Chicago
TXN004368,CUST0998,20231211,Debit,ATM,41273.3,730.55,0,0.2053,Utilities,Mumbai
TXN004369,CUST0779,20241107,Credit,Mobile,49301.61,88723.0,0,0.0563,,Chennai
TXN004370,CUST0474,20230625,EMI Payment,ATM,43805.34,34826.18,0,0.0441,Education,Los Angeles
TXN004371,CUST0367,20230827,EMI Payment,NEFT,39813.17,52949.05,0,0.2057,Education,Kolkata
TXN004372,CUST0925,20240709,EMI Payment,Internet,18554.13,71664.6,0,0.2758,,San Antonio
TXN004373,CUST0415,20240930,Online Payment,POS,29113.06,96634.46,0,0.1755,Travel,Philadelphia
TXN004374,CUST0355,20230415,Online Payment,Mobile,37928.61,46424.94,0,0.1312,Entertainment,Hyderabad
TXN004375,CUST0702,20240114,Online Payment,Branch,45229.39,23034.15,0,0.1102,Education,Philadelphia
TXN004376,CUST0355,20230727,Debit,NEFT,13848.16,36559.78,0,0.2638,Food,Hyderabad
TXN004377,CUST0301,20240225,Credit,NEFT,43471.22,36853.03,0,0.024,,New York
TXN004378,CUST0754,20240805,Transfer,NEFT,37262.11,24636.98,0,0.2742,Education,Los Angeles
TXN004379,CUST0107,20230909,Debit,POS,7308.07,61474.07,0,0.273,Healthcare,Philadelphia
TXN004380,CUST0385,20231122,Transfer,Branch,5759.36,69161.62,0,0.215,Utilities,Delhi
TXN004381,CUST0992,20230108,ATM Withdrawal,Internet,11307.84,57589.97,0,0.1864,Utilities,Ahmedabad
TXN004382,CUST0828,20230925,Interest Credit,NEFT,3225.8,66456.21,0,0.1971,,San Antonio
TXN004383,CUST0993,20230105,Online Payment,Mobile,24186.5,4984.03,0,0.0289,Travel,Ahmedabad
TXN004384,CUST0377,20250628,ATM Withdrawal,Internet,25616.44,7939.9,0,0.1451,,Chennai
TXN004385,CUST0029,20240730,Debit,ATM,3277.47,69971.17,1,0.9115,Food,Philadelphia
TXN004386,CUST0949,20240430,Debit,ATM,10870.24,9618.48,0,0.1413,Retail,Hyderabad
TXN004387,CUST0802,20250327,ATM Withdrawal,Internet,7989.62,87451.45,0,0.1061,Healthcare,Pune
TXN004388,CUST0150,20240318,Credit,Internet,29294.63,78218.39,0,0.2765,Healthcare,Hyderabad
TXN004389,CUST0510,20240120,ATM Withdrawal,POS,41416.13,74067.76,0,0.0482,Retail,San Antonio
TXN004390,CUST0039,20230702,Credit,IMPS,5088.2,98608.99,0,0.2048,Utilities,Kolkata
TXN004391,CUST0660,20231019,EMI Payment,IMPS,49500.58,52063.3,0,0.282,Travel,Houston
TXN004392,CUST0263,20240712,Debit,NEFT,30014.24,26046.62,0,0.0245,Education,New York
TXN004393,CUST0700,20240531,Transfer,Mobile,23536.54,77884.13,0,0.043,Food,Bangalore
TXN004394,CUST0307,20240420,Transfer,POS,18707.23,2462.69,0,0.2915,Utilities,Chennai
TXN004395,CUST0088,20240427,Debit,IMPS,15225.79,42450.06,0,0.221,Education,Chicago
TXN004396,CUST0500,20230426,Debit,POS,25696.11,52955.87,0,0.0843,Utilities,Hyderabad
TXN004397,CUST0898,20231029,Transfer,NEFT,23184.65,42431.29,0,0.2988,Entertainment,Chicago
TXN004398,CUST0322,20240205,Transfer,Internet,280.0,20157.4,1,0.9262,Travel,Chicago
TXN004399,CUST0328,20230421,Interest Credit,NEFT,20983.86,62948.24,0,0.2601,Retail,Chennai
TXN004400,CUST0427,20240709,Debit,Internet,48909.46,59432.83,0,0.2441,Entertainment,Pune
TXN004401,CUST0036,20230902,Credit,Mobile,12784.75,49973.14,0,0.0985,Retail,New York
TXN004402,CUST0882,20240205,Transfer,Branch,23252.29,79343.69,0,0.0474,Utilities,Philadelphia
TXN004403,CUST0187,20230426,Interest Credit,ATM,43398.88,92500.89,0,0.0045,Food,Los Angeles
TXN004404,CUST0199,20250125,Online Payment,Mobile,8745.28,83237.95,0,0.0282,Travel,Pune
TXN004405,CUST0987,20241019,Online Payment,Branch,39552.52,64714.57,0,0.0912,Travel,New York
TXN004406,CUST0504,20230828,Transfer,POS,13992.34,38445.76,0,0.2893,Travel,Houston
TXN004407,CUST0689,20230301,Online Payment,Branch,27382.92,79752.3,0,0.0804,Retail,Philadelphia
TXN004408,CUST0936,20230712,ATM Withdrawal,ATM,31320.65,94734.25,0,0.2484,Healthcare,Chennai
TXN004409,CUST0213,20231221,Online Payment,NEFT,29703.07,84332.06,0,0.1362,Food,Pune
TXN004410,CUST0136,20250609,EMI Payment,IMPS,44416.22,20246.18,0,0.2915,Utilities,Kolkata
TXN004411,CUST0658,20240823,Transfer,POS,43979.65,14531.82,0,0.2674,Education,Chicago
TXN004412,CUST0880,20230403,EMI Payment,NEFT,42005.59,44699.24,0,0.0393,Retail,Mumbai
TXN004413,CUST0090,20250204,ATM Withdrawal,POS,31326.05,74053.96,0,0.1742,,Delhi
TXN004414,CUST0357,20241218,ATM Withdrawal,Internet,31308.83,66302.82,0,0.0863,Travel,Chicago
TXN004415,CUST0880,20240813,Debit,IMPS,40090.08,30919.58,0,0.2766,Healthcare,Mumbai
TXN004416,CUST0153,20240716,Credit,POS,30236.66,76335.47,0,0.0118,Retail,Pune
TXN004417,CUST0430,20240801,Credit,ATM,14928.64,13831.65,0,0.0605,Healthcare,Phoenix
TXN004418,CUST0443,20240316,EMI Payment,POS,38130.02,17342.06,0,0.2215,Travel,Chicago
TXN004419,CUST0186,20231005,Debit,ATM,29444.27,59989.85,0,0.11,Food,Hyderabad
TXN004420,CUST0428,20240907,ATM Withdrawal,Branch,30281.4,81503.19,0,0.1102,Healthcare,Delhi
TXN004421,CUST0222,20230202,Transfer,Internet,25732.01,3087.04,0,0.0208,Food,Mumbai
TXN004422,CUST0042,20250130,EMI Payment,Mobile,16645.36,10766.68,0,0.1798,Education,Kolkata
TXN004423,CUST0825,20230919,Transfer,Internet,39487.42,25102.24,0,0.1921,Education,Kolkata
TXN004424,CUST0070,20231212,Credit,Branch,36831.43,82456.57,0,0.1084,Utilities,Philadelphia
TXN004425,CUST0202,20240730,Debit,ATM,820.66,31361.77,0,0.138,Utilities,Chicago
TXN004426,CUST0124,20250503,Online Payment,Internet,41143.56,98787.85,0,0.0279,Education,Kolkata
TXN004427,CUST0664,20241008,Credit,Internet,35661.23,47885.06,0,0.0126,Education,Philadelphia
TXN004428,CUST0702,20230425,Interest Credit,Mobile,30673.24,15171.49,0,0.1482,,Philadelphia
TXN004429,CUST0203,20230907,ATM Withdrawal,POS,27687.59,99287.09,0,0.0912,Entertainment,Bangalore
TXN004430,CUST0424,20230704,Transfer,NEFT,47743.73,46392.61,0,0.2913,Healthcare,Bangalore
TXN004431,CUST0173,20230315,Interest Credit,Internet,31921.34,20507.73,0,0.1159,,Hyderabad
TXN004432,CUST0152,20240124,ATM Withdrawal,Internet,15809.12,86322.59,0,0.0601,Retail,Chennai
TXN004433,CUST0296,20231119,ATM Withdrawal,POS,3258.58,6402.53,0,0.1069,Food,Ahmedabad
TXN004434,CUST0481,20241126,EMI Payment,NEFT,27086.51,80150.54,0,0.0696,Entertainment,Houston
TXN004435,CUST0055,20230711,Debit,POS,5692.06,59436.76,0,0.0403,Travel,Philadelphia
TXN004436,CUST0226,20241213,Debit,Internet,41802.05,19658.73,0,0.0397,Education,Pune
TXN004437,CUST0264,20250126,Online Payment,Mobile,40248.89,17432.52,0,0.2721,Travel,Mumbai
TXN004438,CUST0976,20250117,Debit,Mobile,11931.15,93413.6,0,0.0642,,Chennai
TXN004439,CUST0999,20230606,Debit,Branch,11252.26,26910.65,0,0.164,Education,Houston
TXN004440,CUST0285,20230303,Credit,IMPS,45482.26,28140.68,0,0.2494,,Los Angeles
TXN004441,CUST0058,20240102,Interest Credit,Branch,16890.05,46822.19,0,0.0036,Travel,Kolkata
TXN004442,CUST0887,20231203,Interest Credit,Branch,38280.86,61584.95,0,0.2545,Retail,San Antonio
TXN004443,CUST0974,20240808,Online Payment,Internet,35105.4,83577.97,0,0.2386,Travel,Los Angeles
TXN004444,CUST0912,20230331,EMI Payment,Internet,17479.77,77546.33,0,0.2611,Healthcare,Ahmedabad
TXN004445,CUST0250,20230605,Credit,IMPS,39096.95,81030.9,0,0.2137,Travel,Houston
TXN004446,CUST0406,20241016,ATM Withdrawal,ATM,14338.7,52130.84,0,0.1543,Travel,Chicago
TXN004447,CUST0667,20230401,Debit,Branch,47369.94,48628.12,0,0.2328,Retail,Mumbai
TXN004448,CUST0315,20230225,Interest Credit,POS,9109.34,19693.46,0,0.0785,Retail,Mumbai
TXN004449,CUST0856,20250205,Online Payment,POS,34418.81,95687.94,0,0.2383,Entertainment,Hyderabad
TXN004450,CUST0906,20240112,EMI Payment,NEFT,11328.76,79798.74,0,0.1042,,Ahmedabad
TXN004451,CUST0658,20230830,Credit,POS,22802.57,33883.98,0,0.1668,,Chicago
TXN004452,CUST0132,20241102,Credit,IMPS,48628.39,37667.63,0,0.0644,Retail,Houston
TXN004453,CUST0434,20230718,Online Payment,IMPS,17246.79,38286.93,0,0.1816,Retail,Philadelphia
TXN004454,CUST0140,20230814,ATM Withdrawal,POS,37470.21,9898.03,0,0.0135,Entertainment,Chicago
TXN004455,CUST0251,20231205,Credit,Internet,6774.98,12817.23,0,0.2882,Utilities,Philadelphia
TXN004456,CUST0366,20230516,Credit,POS,49661.49,72370.98,0,0.2859,Education,Chicago
TXN004457,CUST0753,20231005,Debit,POS,23746.42,10905.28,1,0.7833,Food,San Antonio
TXN004458,CUST0718,20250316,Interest Credit,Mobile,35236.01,99618.17,0,0.1205,Travel,Ahmedabad
TXN004459,CUST0333,20250518,ATM Withdrawal,Internet,10703.64,66329.38,0,0.0214,Food,Bangalore
TXN004460,CUST0958,20250429,Online Payment,ATM,25947.07,49942.38,0,0.2396,,Philadelphia
TXN004461,CUST0476,20230317,Interest Credit,POS,3730.15,24253.53,0,0.0134,Healthcare,Phoenix
TXN004462,CUST0669,20250204,Credit,ATM,37816.4,99368.95,0,0.1359,Entertainment,Ahmedabad
TXN004463,CUST0871,20240508,ATM Withdrawal,Internet,10653.25,55381.24,0,0.129,Food,Bangalore
TXN004464,CUST0924,20240220,Credit,IMPS,49718.81,2671.44,0,0.1965,Food,Pune
TXN004465,CUST0018,20230112,ATM Withdrawal,POS,11779.89,4061.21,0,0.2384,Travel,Hyderabad
TXN004466,CUST0956,20240504,ATM Withdrawal,IMPS,11493.42,45032.19,0,0.1832,Healthcare,Kolkata
TXN004467,CUST0073,20241221,Online Payment,ATM,17340.19,32440.18,0,0.2163,Education,Bangalore
TXN004468,CUST0658,20240613,ATM Withdrawal,ATM,16829.12,70025.69,0,0.1622,Travel,Chicago
TXN004469,CUST0375,20240502,Transfer,ATM,14767.91,69752.08,0,0.1612,Travel,Chennai
TXN004470,CUST0983,20230714,Credit,Internet,12601.23,98034.53,0,0.0441,Food,Kolkata
TXN004471,CUST0082,20240809,EMI Payment,POS,35721.53,96770.75,0,0.2579,Utilities,Kolkata
TXN004472,CUST0191,20250617,Interest Credit,POS,5648.79,42847.41,0,0.1468,,Ahmedabad
TXN004473,CUST0767,20230629,ATM Withdrawal,Internet,1694.82,19961.9,0,0.1397,Education,Phoenix
TXN004474,CUST0157,20240608,Online Payment,POS,38510.38,64676.73,0,0.2874,Education,Los Angeles
TXN004475,CUST0595,20230120,EMI Payment,POS,3042.68,89999.53,0,0.2653,Food,Houston
TXN004476,CUST0184,20230408,Online Payment,Branch,47904.56,40343.58,0,0.0771,Healthcare,Pune
TXN004477,CUST0205,20230302,ATM Withdrawal,POS,8492.79,34085.1,0,0.1716,Travel,Hyderabad
TXN004478,CUST0814,20240516,Credit,POS,37451.63,15905.93,0,0.0682,Food,San Antonio
TXN004479,CUST0239,20230605,Interest Credit,IMPS,26369.28,76589.5,0,0.2022,Utilities,Delhi
TXN004480,CUST0716,20250131,Online Payment,Mobile,39739.02,75001.75,0,0.0118,Food,Chicago
TXN004481,CUST0335,20240130,Debit,Mobile,10244.5,23328.32,0,0.2452,Education,Mumbai
TXN004482,CUST0848,20240806,Credit,IMPS,6945.65,76942.13,0,0.0202,Retail,Chennai
TXN004483,CUST0210,20250326,Debit,Branch,47262.06,70134.58,0,0.1721,Food,Pune
TXN004484,CUST0567,20241108,Interest Credit,IMPS,37337.54,96445.88,0,0.0378,Entertainment,New York
TXN004485,CUST0016,20241228,EMI Payment,NEFT,28725.25,29387.34,0,0.1228,Entertainment,Los Angeles
TXN004486,CUST0370,20240307,EMI Payment,ATM,29662.69,85126.42,0,0.2706,Education,Chennai
TXN004487,CUST0326,20230909,Transfer,ATM,6236.27,59153.32,0,0.0737,Entertainment,Ahmedabad
TXN004488,CUST0430,20231029,Debit,IMPS,31795.23,58392.22,0,0.0592,Utilities,Phoenix
TXN004489,CUST0057,20231012,Debit,IMPS,42908.95,9048.08,0,0.1271,Food,San Antonio
TXN004490,CUST0985,20250312,Credit,POS,22748.39,42092.91,0,0.064,Entertainment,Mumbai
TXN004491,CUST0027,20240725,Debit,Branch,14105.27,99805.93,0,0.2809,,Hyderabad
TXN004492,CUST0315,20240825,Interest Credit,ATM,2198.6,41180.76,0,0.165,Food,Mumbai
TXN004493,CUST0957,20240507,Credit,Mobile,34360.92,65466.43,0,0.0861,,Ahmedabad
TXN004494,CUST0259,20230820,Transfer,IMPS,49618.85,81080.89,0,0.2013,,New York
TXN004495,CUST0522,20231110,Debit,POS,47414.83,8871.85,0,0.0133,Entertainment,Kolkata
TXN004496,CUST0667,20240530,Online Payment,ATM,27332.85,87748.87,0,0.0202,,Mumbai
TXN004497,CUST0267,20241112,ATM Withdrawal,Mobile,24601.73,38288.3,0,0.065,,Houston
TXN004498,CUST0629,20240506,EMI Payment,POS,2145.76,72406.94,0,0.171,Entertainment,Pune
TXN004499,CUST0087,20231212,Credit,POS,39259.94,61972.94,0,0.2779,Utilities,Houston
TXN004500,CUST0154,20231026,Debit,IMPS,22695.24,40594.35,0,0.2831,Retail,Bangalore
TXN004501,CUST0167,20240724,Transfer,IMPS,47037.86,36649.67,0,0.2079,Education,Ahmedabad
TXN004502,CUST0381,20250525,Credit,Branch,3690.61,31810.2,0,0.146,Entertainment,Phoenix
TXN004503,CUST0528,20230810,EMI Payment,Branch,49362.94,44023.73,0,0.0455,Entertainment,Chicago
TXN004504,CUST0654,20240307,Debit,ATM,15333.62,43930.01,0,0.1065,Healthcare,Bangalore
TXN004505,CUST0004,20240602,Transfer,NEFT,16388.74,41160.12,0,0.0884,Education,Kolkata
TXN004506,CUST0989,20231015,ATM Withdrawal,IMPS,29162.29,48429.72,0,0.2285,Retail,Philadelphia
TXN004507,CUST0710,20240724,ATM Withdrawal,NEFT,25261.35,42966.86,0,0.2793,Healthcare,Houston
TXN004508,CUST0526,20250214,EMI Payment,Mobile,48055.8,42901.48,1,0.952,,Philadelphia
TXN004509,CUST0124,20250130,EMI Payment,IMPS,18293.15,14424.49,0,0.2235,Education,Kolkata
TXN004510,CUST0571,20230131,Debit,NEFT,19908.61,8853.57,0,0.101,Utilities,San Antonio
TXN004511,CUST0145,20250101,Transfer,POS,20237.44,93984.79,0,0.1469,Retail,Ahmedabad
TXN004512,CUST0589,20230730,Interest Credit,ATM,35546.87,10410.58,0,0.1367,,Pune
TXN004513,CUST0179,20230304,Credit,IMPS,31463.3,11193.48,0,0.2072,Healthcare,Pune
TXN004514,CUST0619,20230216,Credit,IMPS,8059.58,27835.16,0,0.2389,Retail,San Antonio
TXN004515,CUST0080,20250423,Debit,Branch,38006.08,10.6,0,0.0891,Retail,Hyderabad
TXN004516,CUST0633,20230202,Debit,Internet,11406.89,30252.63,0,0.091,Education,New York
TXN004517,CUST0230,20230224,Online Payment,IMPS,17611.44,1972.12,0,0.2057,Retail,Chicago
TXN004518,CUST0575,20230526,Credit,POS,40498.49,17273.19,0,0.1396,Education,Houston
TXN004519,CUST0403,20230725,Transfer,Branch,28972.9,82563.42,0,0.1025,Travel,Houston
TXN004520,CUST0401,20230102,EMI Payment,ATM,47174.78,80831.18,0,0.2797,,Delhi
TXN004521,CUST0720,20230104,Interest Credit,POS,48224.66,411.35,0,0.0276,Retail,Ahmedabad
TXN004522,CUST0860,20250602,ATM Withdrawal,POS,45443.19,76684.93,0,0.272,Retail,Kolkata
TXN004523,CUST0364,20230331,Online Payment,POS,49528.37,12997.93,0,0.2721,Entertainment,Mumbai
TXN004524,CUST0519,20250515,Credit,Mobile,43750.69,75490.6,0,0.2303,Travel,New York
TXN004525,CUST0975,20240423,Interest Credit,NEFT,8195.46,7274.57,0,0.2717,Food,Chennai
TXN004526,CUST0441,20240610,Credit,ATM,28318.44,98527.25,0,0.121,Food,Delhi
TXN004527,CUST0236,20230627,Credit,ATM,26897.47,26490.78,0,0.0415,Travel,Kolkata
TXN004528,CUST0533,20240205,ATM Withdrawal,Mobile,20563.47,17370.78,0,0.181,Healthcare,New York
TXN004529,CUST0868,20250624,Online Payment,ATM,35261.08,53037.17,0,0.2345,Retail,Ahmedabad
TXN004530,CUST0561,20241224,Interest Credit,NEFT,47381.86,58266.58,0,0.0075,,Chennai
TXN004531,CUST0162,20230225,Debit,ATM,17157.58,35210.96,0,0.2198,Retail,Pune
TXN004532,CUST0553,20240131,Online Payment,ATM,11511.76,59022.06,0,0.1371,Education,Ahmedabad
TXN004533,CUST0816,20250109,Credit,POS,9415.31,65682.63,0,0.1897,Utilities,Los Angeles
TXN004534,CUST0830,20250426,EMI Payment,POS,33561.45,59672.87,0,0.1197,Entertainment,Chicago
TXN004535,CUST0506,20230120,Credit,ATM,14208.61,25033.23,0,0.0682,Healthcare,Chicago
TXN004536,CUST0075,20250505,Transfer,POS,19706.03,83297.91,0,0.2314,Healthcare,Houston
TXN004537,CUST0788,20231110,EMI Payment,NEFT,19906.75,54498.1,0,0.0029,,Bangalore
TXN004538,CUST0328,20241203,ATM Withdrawal,ATM,28321.97,93500.05,0,0.1611,Food,Chennai
TXN004539,CUST0171,20231018,ATM Withdrawal,POS,1778.72,94655.43,0,0.2539,Utilities,San Antonio
TXN004540,CUST0565,20230523,Interest Credit,POS,34529.29,23697.28,0,0.2139,Entertainment,New York
TXN004541,CUST0090,20240212,EMI Payment,Branch,2619.3,4630.58,0,0.193,Healthcare,Delhi
TXN004542,CUST0882,20231202,EMI Payment,Mobile,4103.94,61855.97,0,0.0665,Education,Philadelphia
TXN004543,CUST0422,20250320,Debit,POS,49561.15,19208.7,0,0.0696,Food,Philadelphia
TXN004544,CUST0083,20250627,Credit,Internet,15481.36,21302.32,1,0.7929,Entertainment,Delhi
TXN004545,CUST0418,20240825,Transfer,IMPS,49647.81,69095.96,0,0.0676,Utilities,Phoenix
TXN004546,CUST0932,20250602,ATM Withdrawal,POS,39959.15,88107.54,0,0.2683,Retail,New York
TXN004547,CUST0719,20240603,Transfer,IMPS,36800.38,15418.11,0,0.0411,Travel,San Antonio
TXN004548,CUST0309,20240610,EMI Payment,Internet,24045.87,41226.9,0,0.0569,Travel,Philadelphia
TXN004549,CUST0966,20241029,EMI Payment,Branch,31194.76,64481.79,0,0.1788,Food,Delhi
TXN004550,CUST0099,20250218,Interest Credit,IMPS,13806.03,27274.04,0,0.1566,Retail,Ahmedabad
TXN004551,CUST0015,20250217,ATM Withdrawal,NEFT,33968.2,93494.32,0,0.0854,Food,Philadelphia
TXN004552,CUST0587,20240916,Debit,Mobile,3531.12,6691.0,0,0.1991,Food,Chennai
TXN004553,CUST0872,20240321,EMI Payment,Internet,34323.2,87065.46,0,0.2487,Retail,Los Angeles
TXN004554,CUST0754,20231223,ATM Withdrawal,NEFT,18567.72,58378.05,0,0.2624,Retail,Los Angeles
TXN004555,CUST0668,20241220,Online Payment,NEFT,36849.67,67701.87,1,0.9438,Retail,Philadelphia
TXN004556,CUST0758,20250201,ATM Withdrawal,Mobile,47588.95,95737.9,0,0.2426,Travel,Delhi
TXN004557,CUST0178,20230407,Interest Credit,Mobile,730.57,65626.64,0,0.0986,Food,Kolkata
TXN004558,CUST0611,20241117,Online Payment,Internet,31776.03,36317.48,0,0.1046,Education,Chennai
TXN004559,CUST0497,20241118,Online Payment,POS,3060.25,79996.37,0,0.1092,Education,Los Angeles
TXN004560,CUST0279,20240410,Transfer,Mobile,6393.21,85749.37,0,0.0394,Retail,Houston
TXN004561,CUST0564,20240221,Transfer,POS,31387.34,56935.21,0,0.0961,,New York
TXN004562,CUST0040,20230417,Debit,POS,30829.95,30307.51,0,0.1885,Food,Pune
TXN004563,CUST0411,20230807,Transfer,Internet,44259.7,95117.6,0,0.0321,Food,Hyderabad
TXN004564,CUST0830,20241211,Transfer,Mobile,7739.51,12342.3,0,0.0607,Travel,Chicago
TXN004565,CUST0482,20241025,Debit,Mobile,42191.1,49089.78,0,0.1794,Retail,Mumbai
TXN004566,CUST0169,20241201,Credit,IMPS,41452.9,69246.22,0,0.1208,Utilities,Phoenix
TXN004567,CUST0563,20240710,Interest Credit,POS,22982.95,9435.53,0,0.0476,Retail,Ahmedabad
TXN004568,CUST0839,20240216,Online Payment,ATM,6822.54,48069.8,1,0.8271,Retail,Chicago
TXN004569,CUST0545,20230718,Debit,Internet,7109.46,84260.78,0,0.1661,Retail,Chennai
TXN004570,CUST0561,20230717,Credit,IMPS,33949.49,46896.05,0,0.0142,Education,Chennai
TXN004571,CUST0460,20240215,Credit,Mobile,14354.72,37556.02,0,0.1952,Utilities,San Antonio
TXN004572,CUST0027,20230717,Credit,Internet,7083.74,22376.9,0,0.0761,,Hyderabad
TXN004573,CUST0990,20231112,Transfer,POS,42145.41,43175.35,0,0.1545,Travel,Mumbai
TXN004574,CUST0493,20250601,Transfer,IMPS,11313.96,98182.77,0,0.133,Utilities,Philadelphia
TXN004575,CUST0187,20231206,Online Payment,ATM,31106.14,52710.64,0,0.1552,Utilities,Los Angeles
TXN004576,CUST0135,20250525,Interest Credit,ATM,2964.71,14002.08,0,0.0094,Travel,New York
TXN004577,CUST0237,20240202,Debit,Internet,405.54,88154.5,1,0.9868,Food,New York
TXN004578,CUST0609,20240910,Interest Credit,Internet,40954.49,91207.74,0,0.2634,,Mumbai
TXN004579,CUST0725,20240506,Credit,POS,39028.98,76793.03,0,0.1485,Travel,Houston
TXN004580,CUST0552,20241226,Interest Credit,NEFT,9324.21,80222.59,0,0.0573,,Mumbai
TXN004581,CUST0897,20240803,Interest Credit,ATM,30559.73,62995.59,0,0.0721,Entertainment,Delhi
TXN004582,CUST0883,20230717,Credit,POS,9885.35,37735.59,0,0.2593,Education,Bangalore
TXN004583,CUST0851,20240203,EMI Payment,POS,27103.05,28496.24,0,0.0314,Food,Pune
TXN004584,CUST0312,20230821,Online Payment,ATM,32959.9,11597.99,0,0.1979,,Kolkata
TXN004585,CUST0173,20230930,Transfer,ATM,38568.26,14558.43,0,0.0755,Healthcare,Hyderabad
TXN004586,CUST0860,20230306,EMI Payment,Branch,11327.49,95176.39,0,0.1126,Education,Kolkata
TXN004587,CUST0659,20231122,Transfer,ATM,21487.83,7658.75,0,0.272,Food,Los Angeles
TXN004588,CUST0349,20230712,EMI Payment,Mobile,29560.01,96534.11,0,0.0675,Healthcare,Philadelphia
TXN004589,CUST0263,20230308,Transfer,POS,19046.59,5062.96,0,0.116,,New York
TXN004590,CUST0035,20240910,Credit,ATM,17053.78,31608.98,0,0.0834,Travel,Houston
TXN004591,CUST0415,20230829,Credit,IMPS,18335.27,2892.95,0,0.0997,Healthcare,Philadelphia
TXN004592,CUST0421,20230912,Transfer,NEFT,8529.15,65724.12,0,0.2734,Education,New York
TXN004593,CUST0719,20250614,Credit,ATM,16509.16,68963.89,0,0.1273,Food,San Antonio
TXN004594,CUST0850,20231026,Debit,Mobile,29342.87,99444.69,0,0.0784,Food,Phoenix
TXN004595,CUST0490,20230320,ATM Withdrawal,IMPS,10788.95,96450.12,0,0.2739,,San Antonio
TXN004596,CUST0111,20230329,ATM Withdrawal,ATM,27225.37,56260.22,0,0.2183,Retail,Chennai
TXN004597,CUST0418,20241121,EMI Payment,Mobile,41831.45,18084.66,0,0.0253,Travel,Phoenix
TXN004598,CUST0886,20240817,Online Payment,NEFT,27820.65,37900.55,0,0.0764,Healthcare,Delhi
TXN004599,CUST0331,20230415,Credit,Internet,37108.78,28280.77,0,0.2262,Utilities,Mumbai
TXN004600,CUST0731,20230429,Debit,IMPS,3910.32,19204.87,0,0.0617,Retail,Ahmedabad
TXN004601,CUST0444,20241031,Online Payment,Internet,17375.43,85842.93,0,0.0455,Retail,Houston
TXN004602,CUST0007,20240813,ATM Withdrawal,Mobile,40040.66,55345.14,0,0.2737,Entertainment,Bangalore
TXN004603,CUST0326,20240818,ATM Withdrawal,ATM,32442.17,67822.46,0,0.0262,Food,Ahmedabad
TXN004604,CUST0273,20250116,Credit,POS,38111.67,95950.58,0,0.1661,Travel,Delhi
TXN004605,CUST0065,20230625,Debit,NEFT,42098.65,17443.57,0,0.0038,,Phoenix
TXN004606,CUST0223,20250115,Interest Credit,ATM,48513.19,33823.71,0,0.1968,,Philadelphia
TXN004607,CUST0652,20240118,ATM Withdrawal,Mobile,20146.53,59238.5,0,0.0772,Entertainment,Ahmedabad
TXN004608,CUST0568,20250428,Debit,Mobile,49030.07,89996.71,0,0.2664,Education,Kolkata
TXN004609,CUST0295,20240307,Interest Credit,Mobile,48252.9,11177.68,0,0.1143,Utilities,Phoenix
TXN004610,CUST0793,20230528,Interest Credit,POS,33531.25,50332.58,0,0.2509,Entertainment,Bangalore
TXN004611,CUST0911,20240711,EMI Payment,Branch,15223.63,52337.1,0,0.2979,Education,Chennai
TXN004612,CUST0606,20230306,Transfer,ATM,44357.74,1816.88,0,0.1579,Travel,Kolkata
TXN004613,CUST0364,20250512,EMI Payment,NEFT,22058.55,51019.34,0,0.1815,Entertainment,Mumbai
TXN004614,CUST0013,20230809,Debit,Branch,2053.92,81537.23,0,0.0424,Retail,New York
TXN004615,CUST0009,20240905,Transfer,Internet,41581.48,8177.03,0,0.0768,Education,Philadelphia
TXN004616,CUST0203,20241210,Debit,Mobile,49345.84,47120.75,0,0.2815,,Bangalore
TXN004617,CUST0295,20250519,Transfer,IMPS,35349.84,63714.23,0,0.2378,Food,Phoenix
TXN004618,CUST0057,20250429,ATM Withdrawal,IMPS,33436.91,4735.92,0,0.1708,Entertainment,San Antonio
TXN004619,CUST0928,20240519,EMI Payment,Internet,9517.39,54085.56,0,0.1372,Retail,Phoenix
TXN004620,CUST0310,20240208,Transfer,Internet,20466.89,13437.38,0,0.0885,Food,Houston
