deposit_id,customer_id,product_id,open_date_id,balance,interest_rate,tenure_months,maturity_date,is_active,interest_earned_ytd,branch_code
DEP00856,CUST0738,PROD09,20240717,200602.09,5.45,36,2027-07-02,1,10553.31,BR050
DEP00857,CUST0242,PROD06,20200718,103027.57,4.57,6,2021-01-14,0,564.23,BR009
DEP00858,CUST0984,PROD06,20201125,228191.23,6.9,12,2021-11-20,0,13328.53,BR050
DEP00859,CUST0265,PROD07,20221101,29130.59,6.03,36,2025-10-16,1,1070.43,BR013
DEP00860,CUST0407,PROD07,20200415,114530.77,6.54,24,2022-04-05,1,4691.25,BR045
DEP00861,CUST0742,PROD08,20230511,19175.49,3.36,0,,1,64.71,BR015
DEP00862,CUST0081,PROD08,20240305,108467.51,4.59,36,2027-02-18,1,2717.81,BR008
DEP00863,CUST0778,PROD09,20220311,88928.5,6.75,24,2024-02-29,1,1740.62,BR019
DEP00864,CUST0589,PROD08,20241005,14806.42,3.68,24,2026-09-25,0,197.04,BR007
DEP00865,CUST0408,PROD08,20211221,10346.44,4.43,36,2024-12-05,1,124.22,BR009
DEP00866,CUST0788,PROD07,20240930,56914.41,4.86,3,2024-12-29,1,2500.53,BR036
DEP00867,CUST0940,PROD09,20220228,64040.95,7.08,12,2023-02-23,1,4095.83,BR043
DEP00868,CUST0888,PROD08,20240726,210025.64,6.4,12,2025-07-21,1,5222.55,BR026
DEP00869,CUST0122,PROD06,20231109,81066.55,5.02,24,2025-10-29,1,1550.75,BR003
DEP00870,CUST0531,PROD07,20220125,68188.17,6.58,6,2022-07-24,1,3175.73,BR031
DEP00871,CUST0528,PROD08,20230302,136658.56,5.05,24,2025-02-19,1,784.4,BR040
DEP00872,CUST0393,PROD08,20220219,153499.57,3.39,36,2025-02-03,0,4314.92,BR030
DEP00873,CUST0447,PROD07,20201011,60378.17,5.19,0,,1,1638.92,BR015
DEP00874,CUST0928,PROD08,20200908,133339.62,5.57,24,2022-08-29,1,7194.75,BR041
DEP00875,CUST0482,PROD06,20201125,226318.75,6.42,60,2025-10-30,1,13143.76,BR002
DEP00876,CUST0091,PROD09,20221015,20626.1,7.37,12,2023-10-10,1,923.68,BR024
DEP00877,CUST0889,PROD06,20200930,187350.63,5.8,24,2022-09-20,1,3702.28,BR015
DEP00878,CUST0796,PROD08,20230927,53780.0,2.98,60,2028-08-31,1,1164.91,BR040
DEP00879,CUST0075,PROD06,20240301,54632.11,7.25,36,2027-02-14,1,3344.07,BR028
DEP00880,CUST0859,PROD09,20220817,214257.89,5.69,12,2023-08-12,0,8238.35,BR048
DEP00881,CUST0264,PROD09,20220914,161651.96,3.18,0,,1,881.73,BR004
DEP00882,CUST0303,PROD06,20230203,58000.06,3.75,36,2026-01-18,0,1873.91,BR012
DEP00883,CUST0404,PROD06,20240610,21690.74,5.23,12,2025-06-05,0,915.78,BR049
DEP00884,CUST0355,PROD07,20210120,216687.21,6.23,6,2021-07-19,1,2968.91,BR014
DEP00885,CUST0606,PROD07,20230615,32853.11,3.82,6,2023-12-12,0,664.14,BR050
DEP00886,CUST0186,PROD09,20220723,63437.4,4.73,6,2023-01-19,1,745.26,BR007
DEP00887,CUST0675,PROD08,20210117,23762.0,7.18,6,2021-07-16,1,833.91,BR003
DEP00888,CUST0233,PROD09,20210123,133045.58,5.41,12,2022-01-18,0,4230.98,BR033
DEP00889,CUST0895,PROD08,20201227,202928.16,2.58,36,2023-12-12,1,2701.07,BR045
DEP00890,CUST0641,PROD07,20220124,166015.03,6.46,6,2022-07-23,0,8338.73,BR004
DEP00891,CUST0902,PROD09,20230326,175539.86,6.11,3,2023-06-24,1,6152.16,BR016
DEP00892,CUST0134,PROD06,20201103,247699.71,7.17,6,2021-05-02,0,3074.13,BR027
DEP00893,CUST0730,PROD09,20230427,237588.64,4.56,12,2024-04-21,0,6205.8,BR005
DEP00894,CUST0533,PROD09,20210316,179536.04,6.23,0,,1,9873.7,BR021
DEP00895,CUST0634,PROD08,20240516,159484.81,7.39,24,2026-05-06,1,8648.95,BR005
DEP00896,CUST0118,PROD08,20240312,109837.77,3.65,36,2027-02-25,1,3869.2,BR004
DEP00897,CUST0090,PROD08,20220801,53834.16,4.94,12,2023-07-27,1,1225.79,BR013
DEP00898,CUST0518,PROD09,20240828,88593.27,6.33,24,2026-08-18,0,3987.65,BR037
DEP00899,CUST0088,PROD09,20230208,156947.52,3.27,60,2028-01-13,1,607.1,BR036
DEP00900,CUST0736,PROD06,20200217,197354.07,2.99,6,2020-08-15,1,3269.97,BR027
DEP00901,CUST0684,PROD09,20230505,14898.33,3.41,0,,1,274.13,BR038
DEP00902,CUST0349,PROD06,20210602,216826.67,6.34,60,2026-05-07,1,8365.71,BR026
DEP00903,CUST0456,PROD06,20230719,174472.89,5.85,60,2028-06-22,1,7118.33,BR001
DEP00904,CUST0002,PROD08,20230716,235047.71,5.07,12,2024-07-10,1,4118.58,BR043
DEP00905,CUST0179,PROD09,20241022,168510.17,5.71,36,2027-10-07,0,4629.93,BR046
DEP00906,CUST0676,PROD07,20230622,74704.04,5.08,60,2028-05-26,1,3623.68,BR023
DEP00907,CUST0118,PROD09,20200911,146787.77,3.28,6,2021-03-10,1,1261.61,BR014
DEP00908,CUST0886,PROD08,20210225,189837.71,3.68,3,2021-05-26,0,3611.54,BR044
DEP00909,CUST0459,PROD09,20221016,111347.22,3.75,36,2025-09-30,1,1875.65,BR050
DEP00910,CUST0343,PROD09,20211022,12498.0,5.83,0,,1,537.71,BR038
DEP00911,CUST0449,PROD06,20210609,751.87,7.06,0,,1,46.75,BR002
DEP00912,CUST0979,PROD09,20200623,235122.49,7.46,24,2022-06-13,1,9352.97,BR017
DEP00913,CUST0404,PROD09,20231220,244847.16,5.52,12,2024-12-14,1,7124.2,BR048
DEP00914,CUST0093,PROD09,20200902,187799.32,3.35,60,2025-08-07,1,2714.23,BR028
DEP00915,CUST0513,PROD07,20240521,247397.56,2.75,3,2024-08-19,1,5316.55,BR025
DEP00916,CUST0953,PROD08,20240104,36529.79,4.31,24,2025-12-24,0,1188.51,BR025
DEP00917,CUST0502,PROD07,20211017,182459.13,4.87,24,2023-10-07,1,6855.42,BR043
DEP00918,CUST0512,PROD07,20221206,172298.94,5.76,6,2023-06-04,0,8505.46,BR018
DEP00919,CUST0971,PROD09,20240314,169768.02,7.2,3,2024-06-12,0,2192.26,BR040
DEP00920,CUST0715,PROD07,20230906,101518.49,7.16,0,,0,1878.6,BR029
DEP00921,CUST0342,PROD09,20231130,74879.24,3.61,60,2028-11-03,1,1688.82,BR005
DEP00922,CUST0645,PROD08,20220316,222224.16,4.5,0,,1,6867.57,BR013
DEP00923,CUST0400,PROD07,20231227,231432.41,6.46,0,,1,10628.94,BR025
DEP00924,CUST0266,PROD06,20220701,127849.2,6.85,60,2027-06-05,1,7741.65,BR033
DEP00925,CUST0111,PROD06,20210222,185353.46,4.32,60,2026-01-27,1,7096.69,BR045
DEP00926,CUST0747,PROD09,20240313,158132.11,5.85,3,2024-06-11,0,3963.03,BR011
DEP00927,CUST0495,PROD07,20240416,200552.4,4.08,36,2027-04-01,0,4063.45,BR031
DEP00928,CUST0714,PROD06,20211116,90455.24,5.08,24,2023-11-06,1,2420.63,BR012
DEP00929,CUST0711,PROD09,20230601,191511.87,7.15,6,2023-11-28,1,10042.83,BR012
DEP00930,CUST0998,PROD09,20200120,12881.68,3.14,3,2020-04-19,1,322.92,BR007
DEP00931,CUST0218,PROD07,20220311,127573.97,3.48,60,2027-02-13,1,2124.88,BR011
DEP00932,CUST0066,PROD07,20220608,189582.24,6.72,6,2022-12-05,1,5398.36,BR031
DEP00933,CUST0086,PROD07,20240228,152078.28,2.84,6,2024-08-26,1,3154.38,BR042
DEP00934,CUST0384,PROD06,20240119,147813.77,6.48,60,2028-12-23,1,5034.65,BR043
DEP00935,CUST0929,PROD08,20211119,139714.76,3.28,3,2022-02-17,1,1949.36,BR009
DEP00936,CUST0708,PROD08,20230213,122816.42,2.63,12,2024-02-08,1,339.7,BR043
DEP00937,CUST0155,PROD07,20230125,194673.72,6.07,24,2025-01-14,1,9661.81,BR023
DEP00938,CUST0974,PROD07,20230117,213538.5,5.14,12,2024-01-12,1,4797.64,BR013
DEP00939,CUST0360,PROD09,20210907,121363.86,3.28,24,2023-08-28,1,3445.1,BR032
DEP00940,CUST0273,PROD09,20210721,169134.1,4.1,12,2022-07-16,1,6290.84,BR016
DEP00941,CUST0106,PROD06,20200908,249678.29,7.25,36,2023-08-24,1,10384.96,BR004
DEP00942,CUST0958,PROD09,20211009,101078.76,4.05,6,2022-04-07,1,3162.2,BR022
DEP00943,CUST0556,PROD06,20230825,3488.43,5.15,0,,1,108.84,BR042
DEP00944,CUST0570,PROD09,20220923,148837.92,6.52,6,2023-03-22,1,5333.38,BR006
DEP00945,CUST0603,PROD07,20220703,133081.95,6.36,24,2024-06-22,0,3717.69,BR025
DEP00946,CUST0805,PROD08,20220306,190817.07,3.71,3,2022-06-04,1,2621.57,BR029
DEP00947,CUST0454,PROD08,20240303,143731.84,7.37,3,2024-06-01,0,6561.77,BR010
DEP00948,CUST0160,PROD09,20201214,125748.66,5.58,0,,1,704.95,BR014
DEP00949,CUST0497,PROD08,20210227,137579.09,5.69,3,2021-05-28,1,7736.26,BR004
DEP00950,CUST0331,PROD07,20200824,150271.47,2.54,36,2023-08-09,1,1249.07,BR009
DEP00951,CUST0770,PROD09,20200224,156266.27,6.82,36,2023-02-08,0,2637.28,BR005
DEP00952,CUST0277,PROD08,20230418,121959.59,3.68,12,2024-04-12,0,513.74,BR035
DEP00953,CUST0770,PROD08,20230404,29155.45,5.28,12,2024-03-29,1,825.46,BR047
DEP00954,CUST0238,PROD09,20220611,91527.25,5.57,36,2025-05-26,1,2913.93,BR020
DEP00955,CUST0519,PROD08,20230902,218086.91,4.76,3,2023-12-01,1,8510.4,BR040
DEP00956,CUST0549,PROD08,20210621,66354.54,6.46,24,2023-06-11,0,677.56,BR028
DEP00957,CUST0249,PROD08,20210105,85067.39,3.75,12,2021-12-31,0,1116.19,BR029
DEP00958,CUST0656,PROD07,20200611,35830.0,5.04,24,2022-06-01,0,902.8,BR025
DEP00959,CUST0925,PROD06,20240527,214371.28,5.6,24,2026-05-17,0,4788.7,BR032
DEP00960,CUST0607,PROD07,20200916,182752.61,6.57,0,,1,11122.31,BR021
DEP00961,CUST0604,PROD06,20211016,72019.82,6.2,12,2022-10-11,1,1972.76,BR036
DEP00962,CUST0374,PROD08,20200307,80968.67,5.34,24,2022-02-25,1,1511.25,BR012
DEP00963,CUST0298,PROD09,20200914,215002.36,6.2,12,2021-09-09,1,13098.31,BR013
DEP00964,CUST0625,PROD07,20210520,234465.26,7.05,60,2026-04-24,0,6655.08,BR013
DEP00965,CUST0381,PROD07,20241130,178563.36,5.56,12,2025-11-25,1,9326.8,BR038
DEP00966,CUST0687,PROD06,20230314,99289.88,6.55,24,2025-03-03,1,4924.52,BR008
DEP00967,CUST0609,PROD09,20200101,131574.14,5.3,60,2024-12-05,1,4669.44,BR033
DEP00968,CUST0668,PROD07,20240512,175539.19,4.88,3,2024-08-10,0,7424.81,BR028
DEP00969,CUST0254,PROD06,20230419,233025.86,4.78,24,2025-04-08,1,9811.75,BR025
DEP00970,CUST0422,PROD06,20230311,125129.84,5.35,12,2024-03-05,1,6272.29,BR001
DEP00971,CUST0810,PROD06,20231106,160825.28,3.89,6,2024-05-04,1,3123.81,BR009
DEP00972,CUST0616,PROD09,20201117,236316.06,6.97,36,2023-11-02,1,11820.44,BR002
DEP00973,CUST0952,PROD09,20230607,58215.04,3.41,3,2023-09-05,0,834.0,BR029
DEP00974,CUST0530,PROD07,20211208,72767.45,3.69,6,2022-06-06,1,1889.36,BR048
DEP00975,CUST0360,PROD09,20221020,30706.22,4.79,6,2023-04-18,1,920.22,BR050
DEP00976,CUST0981,PROD09,20201203,69851.22,5.69,24,2022-11-23,1,2961.07,BR038
DEP00977,CUST0806,PROD09,20231005,9057.59,5.03,24,2025-09-24,1,48.49,BR022
DEP00978,CUST0729,PROD08,20240415,50520.15,5.25,0,,1,732.61,BR026
DEP00979,CUST0347,PROD09,20201017,109625.98,3.58,24,2022-10-07,1,509.86,BR030
DEP00980,CUST0759,PROD06,20211216,20976.77,3.45,0,,0,467.08,BR029
DEP00981,CUST0187,PROD06,20240515,32558.69,3.03,12,2025-05-10,1,589.46,BR002
DEP00982,CUST0848,PROD07,20220917,216330.62,5.1,6,2023-03-16,1,5569.57,BR036
DEP00983,CUST0790,PROD07,20200816,72551.96,7.3,24,2022-08-06,1,2008.15,BR015
DEP00984,CUST0485,PROD06,20220908,60712.79,6.85,12,2023-09-03,1,2535.73,BR034
DEP00985,CUST0381,PROD07,20200309,102295.27,3.8,24,2022-02-27,1,3809.48,BR028
DEP00986,CUST0798,PROD06,20220517,111039.84,3.49,12,2023-05-12,0,1559.32,BR027
DEP00987,CUST0048,PROD09,20220830,120446.83,7.48,6,2023-02-26,1,4540.86,BR016
DEP00988,CUST0753,PROD08,20210818,25570.63,2.52,36,2024-08-02,0,343.62,BR043
DEP00989,CUST0134,PROD08,20200125,73769.19,3.39,36,2023-01-09,1,308.13,BR035
DEP00990,CUST0934,PROD08,20240708,81670.68,4.74,3,2024-10-06,1,2074.91,BR019
DEP00991,CUST0775,PROD08,20240525,118421.4,3.24,24,2026-05-15,1,911.73,BR008
DEP00992,CUST0017,PROD08,20200624,92777.22,6.45,36,2023-06-09,1,3721.34,BR008
DEP00993,CUST0416,PROD09,20200129,130987.74,3.09,60,2025-01-02,1,718.0,BR041
DEP00994,CUST0376,PROD09,20220613,22788.46,5.74,0,,1,649.33,BR042
DEP00995,CUST0365,PROD06,20200327,10837.1,6.65,6,2020-09-23,1,94.07,BR042
DEP00996,CUST0568,PROD07,20200923,156735.22,2.62,60,2025-08-28,1,3836.12,BR025
DEP00997,CUST0318,PROD08,20230701,60878.03,4.69,6,2023-12-28,1,2650.41,BR015
DEP00998,CUST0808,PROD09,20210308,140824.43,4.52,12,2022-03-03,1,5625.27,BR020
DEP00999,CUST0372,PROD08,20240428,127741.79,6.22,12,2025-04-23,1,4541.51,BR015
DEP01000,CUST0242,PROD08,20200512,195695.77,6.36,60,2025-04-16,1,4164.16,BR042
DEP01001,CUST0652,PROD09,20220402,175735.86,5.86,0,,1,7792.26,BR017
DEP01002,CUST0366,PROD07,20230426,226841.82,6.05,0,,1,10036.7,BR047
DEP01003,CUST0564,PROD09,20221012,158175.6,6.71,0,,1,1159.23,BR037
DEP01004,CUST0386,PROD06,20240221,109663.77,5.32,24,2026-02-10,0,1690.03,BR032
DEP01005,CUST0845,PROD06,20230423,125520.75,3.08,12,2024-04-17,0,3724.24,BR036
DEP01006,CUST0106,PROD07,20200206,57840.78,5.63,6,2020-08-04,0,2092.14,BR044
DEP01007,CUST0185,PROD06,20220117,14134.95,4.41,6,2022-07-16,1,582.67,BR025
DEP01008,CUST0158,PROD08,20220618,58292.72,3.27,6,2022-12-15,1,914.07,BR009
DEP01009,CUST0452,PROD09,20230430,125394.36,4.47,60,2028-04-03,1,4528.77,BR038
DEP01010,CUST0364,PROD09,20240609,186528.76,5.42,6,2024-12-06,0,3559.56,BR003
DEP01011,CUST0569,PROD06,20230716,141235.21,5.03,60,2028-06-19,0,1475.95,BR015
DEP01012,CUST0668,PROD07,20200702,189731.94,6.37,0,,0,1609.13,BR018
DEP01013,CUST0177,PROD09,20240820,21080.26,6.67,60,2029-07-25,1,707.27,BR027
DEP01014,CUST0341,PROD06,20241003,66594.82,6.33,6,2025-04-01,1,2053.46,BR019
DEP01015,CUST0992,PROD08,20231029,165069.68,6.2,3,2024-01-27,0,7826.05,BR019
DEP01016,CUST0746,PROD08,20210610,22034.62,5.87,24,2023-05-31,1,1101.62,BR047
DEP01017,CUST0838,PROD09,20230216,11611.89,5.47,12,2024-02-11,0,140.71,BR039
DEP01018,CUST0194,PROD07,20220628,62009.36,4.46,6,2022-12-25,1,1054.29,BR012
DEP01019,CUST0837,PROD09,20231004,104515.51,6.03,12,2024-09-28,1,4373.19,BR008
DEP01020,CUST0319,PROD09,20210619,211292.07,6.97,0,,1,7242.73,BR008
DEP01021,CUST0195,PROD08,20210126,70962.51,4.13,6,2021-07-25,0,520.74,BR013
DEP01022,CUST0147,PROD09,20240114,38532.75,2.94,24,2026-01-03,1,1070.52,BR045
DEP01023,CUST0369,PROD08,20200528,210695.23,5.38,6,2020-11-24,1,10618.55,BR041
DEP01024,CUST0371,PROD07,20241109,120570.09,2.53,12,2025-11-04,1,1706.71,BR018
DEP01025,CUST0663,PROD07,20231128,3804.43,3.28,0,,1,56.42,BR014
DEP01026,CUST0315,PROD06,20231118,166157.78,5.78,3,2024-02-16,0,5537.12,BR007
DEP01027,CUST0751,PROD07,20201106,101974.05,3.29,3,2021-02-04,1,802.46,BR027
DEP01028,CUST0129,PROD09,20220704,229014.56,4.65,6,2022-12-31,0,9519.08,BR022
DEP01029,CUST0934,PROD06,20230404,158822.41,3.96,12,2024-03-29,0,4252.55,BR030
DEP01030,CUST0771,PROD08,20230410,171655.86,7.38,6,2023-10-07,1,8188.57,BR013
DEP01031,CUST0807,PROD06,20210216,104561.86,4.23,12,2022-02-11,1,4375.95,BR047
DEP01032,CUST0769,PROD09,20220417,126406.1,6.05,24,2024-04-06,1,7026.91,BR022
DEP01033,CUST0236,PROD09,20230822,105961.68,4.7,24,2025-08-11,1,3919.07,BR003
DEP01034,CUST0196,PROD06,20220323,31298.86,6.07,60,2027-02-25,1,1684.9,BR031
DEP01035,CUST0461,PROD06,20211130,61209.77,2.71,3,2022-02-28,1,448.65,BR007
DEP01036,CUST0670,PROD08,20240617,243214.13,7.21,36,2027-06-02,1,9835.48,BR007
DEP01037,CUST0408,PROD09,20210726,135367.45,2.56,3,2021-10-24,0,768.12,BR004
DEP01038,CUST0890,PROD06,20241119,149449.4,5.0,60,2029-10-24,1,7170.08,BR005
DEP01039,CUST0113,PROD08,20210719,193835.92,5.84,3,2021-10-17,0,6676.09,BR007
DEP01040,CUST0369,PROD09,20210518,65392.63,2.93,6,2021-11-14,1,228.66,BR025
DEP01041,CUST0794,PROD09,20200126,125276.96,6.73,3,2020-04-25,0,3523.33,BR019
DEP01042,CUST0407,PROD06,20201016,102894.3,7.44,3,2021-01-14,1,2907.84,BR032
DEP01043,CUST0566,PROD07,20201023,233308.48,7.3,0,,1,15020.82,BR028
DEP01044,CUST0985,PROD06,20240610,194199.15,4.19,12,2025-06-05,1,1290.14,BR034
DEP01045,CUST0297,PROD06,20200607,81108.01,4.9,24,2022-05-28,0,3699.69,BR002
DEP01046,CUST0405,PROD07,20231223,153974.56,5.12,0,,0,5347.46,BR012
DEP01047,CUST0889,PROD09,20221223,99217.24,7.16,0,,1,3387.68,BR006
DEP01048,CUST0782,PROD09,20230215,232532.2,5.87,3,2023-05-16,1,4938.71,BR029
DEP01049,CUST0977,PROD07,20220822,246416.83,2.77,36,2025-08-06,0,1190.97,BR018
DEP01050,CUST0773,PROD07,20230330,4963.63,5.6,24,2025-03-19,1,34.34,BR004
DEP01051,CUST0350,PROD09,20201228,99752.1,2.7,0,,1,2656.82,BR019
DEP01052,CUST0505,PROD08,20221117,206418.53,6.96,12,2023-11-12,1,2252.7,BR011
DEP01053,CUST0473,PROD07,20221227,29742.45,4.15,3,2023-03-27,1,785.58,BR014
DEP01054,CUST0178,PROD07,20230323,113651.72,5.9,60,2028-02-25,1,2215.01,BR008
DEP01055,CUST0304,PROD07,20230201,171141.82,6.73,6,2023-07-31,0,9142.52,BR024
DEP01056,CUST0299,PROD07,20230805,21786.73,5.19,60,2028-07-09,1,480.46,BR018
DEP01057,CUST0466,PROD06,20200427,119150.21,5.65,60,2025-04-01,1,5135.17,BR018
DEP01058,CUST0772,PROD09,20210319,100245.92,7.43,60,2026-02-21,1,3949.35,BR023
DEP01059,CUST0369,PROD08,20230820,4758.49,6.66,6,2024-02-16,1,185.62,BR024
DEP01060,CUST0040,PROD06,20241125,185550.13,6.24,0,,1,8782.99,BR008
DEP01061,CUST0455,PROD07,20200713,157722.25,2.89,3,2020-10-11,1,4522.8,BR046
DEP01062,CUST0513,PROD06,20210802,48640.02,3.68,60,2026-07-07,1,1263.7,BR038
DEP01063,CUST0431,PROD08,20200207,29325.19,2.92,12,2021-02-01,1,155.48,BR040
DEP01064,CUST0694,PROD07,20210303,82055.52,2.54,12,2022-02-26,1,2058.36,BR025
DEP01065,CUST0056,PROD07,20200607,247428.24,6.22,3,2020-09-05,0,7060.13,BR015
DEP01066,CUST0237,PROD06,20220215,24075.5,2.76,24,2024-02-05,1,180.26,BR001
DEP01067,CUST0066,PROD09,20200624,172928.9,3.11,60,2025-05-29,1,2069.45,BR048
DEP01068,CUST0257,PROD06,20211115,190721.24,5.52,36,2024-10-30,1,1326.05,BR005
DEP01069,CUST0613,PROD06,20200112,210455.53,6.29,6,2020-07-10,0,10513.58,BR015
DEP01070,CUST0653,PROD08,20201118,200740.99,7.49,6,2021-05-17,1,2681.21,BR028
DEP01071,CUST0245,PROD08,20210107,66301.37,3.7,0,,1,1800.79,BR034
DEP01072,CUST0803,PROD09,20220907,248564.78,2.77,12,2023-09-02,1,5289.53,BR002
DEP01073,CUST0173,PROD08,20230405,42318.59,3.47,12,2024-03-30,0,733.37,BR006
DEP01074,CUST0681,PROD08,20230402,11439.28,4.85,12,2024-03-27,1,151.17,BR009
DEP01075,CUST0731,PROD09,20241103,170726.25,7.15,60,2029-10-08,0,8846.22,BR044
DEP01076,CUST0787,PROD08,20201130,98744.4,3.11,24,2022-11-20,0,2915.84,BR034
DEP01077,CUST0640,PROD06,20220401,204010.12,5.27,3,2022-06-30,1,5694.08,BR007
DEP01078,CUST0325,PROD06,20200710,17139.48,3.31,6,2021-01-06,1,137.0,BR045
DEP01079,CUST0826,PROD08,20220116,221765.64,7.33,12,2023-01-11,1,2713.46,BR044
DEP01080,CUST0958,PROD07,20220627,19051.58,6.21,60,2027-06-01,1,216.71,BR001
DEP01081,CUST0699,PROD09,20220403,149479.25,4.05,6,2022-09-30,1,3562.57,BR031
DEP01082,CUST0759,PROD06,20210128,63914.49,6.96,36,2024-01-13,1,4180.77,BR026
DEP01083,CUST0905,PROD06,20220803,7717.32,3.02,36,2025-07-18,1,47.08,BR044
DEP01084,CUST0129,PROD09,20210312,133298.32,6.79,36,2024-02-25,1,4612.09,BR002
DEP01085,CUST0961,PROD07,20211013,117797.09,4.4,60,2026-09-17,0,1728.95,BR002
DEP01086,CUST0066,PROD06,20230925,193761.16,5.75,36,2026-09-09,1,4029.71,BR009
DEP01087,CUST0800,PROD09,20240120,14784.06,6.97,12,2025-01-14,1,893.01,BR005
DEP01088,CUST0126,PROD09,20241116,70399.85,3.86,36,2027-11-01,1,1012.68,BR043
DEP01089,CUST0725,PROD06,20240908,30965.11,6.89,12,2025-09-03,1,1898.57,BR043
DEP01090,CUST0406,PROD09,20201022,69050.26,6.26,3,2021-01-20,1,1322.45,BR004
DEP01091,CUST0660,PROD09,20210824,32010.84,2.87,0,,0,853.03,BR017
DEP01092,CUST0410,PROD06,20210404,129870.6,7.25,24,2023-03-25,1,1770.29,BR045
DEP01093,CUST0347,PROD07,20210502,70129.88,5.95,12,2022-04-27,1,968.81,BR049
DEP01094,CUST0508,PROD08,20220519,64651.58,3.44,3,2022-08-17,1,2117.05,BR049
DEP01095,CUST0887,PROD08,20230403,198231.38,2.55,0,,1,3442.47,BR019
DEP01096,CUST0106,PROD06,20231116,220471.96,4.88,36,2026-10-31,1,10094.27,BR042
DEP01097,CUST0691,PROD08,20230805,106610.33,6.92,3,2023-11-03,1,5763.42,BR001
DEP01098,CUST0970,PROD09,20230117,149856.09,5.92,36,2026-01-01,0,5162.99,BR037
DEP01099,CUST0856,PROD08,20220716,187049.13,2.77,24,2024-07-05,1,5106.31,BR018
DEP01100,CUST0110,PROD08,20230722,214737.18,3.89,6,2024-01-18,0,3139.14,BR032
DEP01101,CUST0247,PROD07,20210701,175682.53,4.36,36,2024-06-15,0,2479.83,BR049
DEP01102,CUST0618,PROD09,20200311,23897.91,4.63,60,2025-02-13,1,266.23,BR024
DEP01103,CUST0857,PROD07,20200605,166607.37,6.71,12,2021-05-31,1,1608.75,BR001
DEP01104,CUST0815,PROD07,20220828,5126.04,7.06,0,,1,238.58,BR036
DEP01105,CUST0587,PROD09,20210704,161243.79,6.19,6,2021-12-31,1,6070.37,BR021
DEP01106,CUST0742,PROD08,20200307,149941.27,4.92,24,2022-02-25,1,4071.95,BR034
DEP01107,CUST0274,PROD09,20240203,38753.11,4.49,0,,0,1655.96,BR048
DEP01108,CUST0900,PROD07,20210812,19702.71,7.2,0,,1,903.85,BR018
DEP01109,CUST0037,PROD09,20201229,185048.55,5.06,24,2022-12-19,1,5238.58,BR035
DEP01110,CUST0754,PROD06,20220317,125824.44,3.51,60,2027-02-19,1,1038.23,BR043
DEP01111,CUST0842,PROD06,20220731,234169.49,4.16,3,2022-10-29,1,7799.55,BR011
DEP01112,CUST0215,PROD07,20200615,46751.56,4.45,12,2021-06-10,1,856.3,BR045
DEP01113,CUST0726,PROD07,20221129,212902.5,7.21,12,2023-11-24,1,7401.23,BR045
DEP01114,CUST0472,PROD06,20210618,23436.27,3.9,3,2021-09-16,0,628.33,BR032
DEP01115,CUST0194,PROD07,20210216,79229.31,4.96,36,2024-02-01,0,3444.94,BR012
DEP01116,CUST0930,PROD06,20231016,224024.87,6.11,0,,1,3649.5,BR029
DEP01117,CUST0609,PROD07,20220912,65595.55,4.35,24,2024-09-01,0,453.56,BR046
DEP01118,CUST0632,PROD08,20201020,85923.68,7.39,36,2023-10-05,1,6329.04,BR009
DEP01119,CUST0680,PROD08,20210408,238104.59,7.02,60,2026-03-13,1,14661.74,BR037
DEP01120,CUST0373,PROD08,20231112,212172.35,5.92,12,2024-11-06,0,8126.91,BR046
DEP01121,CUST0622,PROD07,20220320,74198.16,6.42,12,2023-03-15,1,2449.87,BR023
DEP01122,CUST0465,PROD07,20210331,130382.59,5.63,12,2022-03-26,1,1577.44,BR010
DEP01123,CUST0088,PROD07,20211018,26365.35,5.8,36,2024-10-02,1,482.37,BR014
DEP01124,CUST0052,PROD06,20200301,119118.29,3.44,60,2025-02-03,1,1066.66,BR017
DEP01125,CUST0415,PROD08,20221211,208155.24,6.56,36,2025-11-25,1,3461.23,BR009
DEP01126,CUST0843,PROD07,20210106,57422.74,3.35,0,,0,1552.04,BR034
DEP01127,CUST0771,PROD08,20231212,215096.56,4.87,60,2028-11-15,1,3000.93,BR007
DEP01128,CUST0255,PROD09,20200125,246003.22,7.37,24,2022-01-14,0,17457.99,BR014
DEP01129,CUST0492,PROD07,20200910,56685.19,7.44,12,2021-09-05,1,955.25,BR042
DEP01130,CUST0056,PROD06,20230618,248880.68,5.48,12,2024-06-12,1,5934.71,BR040
DEP01131,CUST0238,PROD06,20220708,210691.29,4.01,36,2025-06-22,1,4953.32,BR013
DEP01132,CUST0455,PROD08,20230824,109698.91,6.2,3,2023-11-22,1,1266.04,BR014
DEP01133,CUST0457,PROD06,20231006,62926.74,3.83,3,2024-01-04,1,2068.06,BR021
DEP01134,CUST0316,PROD06,20220619,214152.3,6.91,0,,1,5753.22,BR015
DEP01135,CUST0941,PROD08,20211021,162677.94,5.04,3,2022-01-19,1,7588.12,BR036
DEP01136,CUST0741,PROD06,20230928,31517.56,5.06,36,2026-09-12,1,969.93,BR048
DEP01137,CUST0238,PROD08,20200428,201590.04,3.18,24,2022-04-18,1,3480.55,BR038
DEP01138,CUST0999,PROD07,20211128,129103.58,6.18,3,2022-02-26,0,1301.6,BR024
DEP01139,CUST0437,PROD08,20200724,80621.26,6.75,3,2020-10-22,1,4185.69,BR029
